subject_id,motif_id,usage_percentage,frequency_starts,total_frames,source_path
Subject 6-P28 vehicle-FV6-10-23-21_DLC,8,926.0,70,926,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,9,813.0,21,813,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,10,2624.0,86,2624,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,11,1455.0,108,1455,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,12,1520.0,98,1520,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,13,640.0,27,640,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 6-P28 vehicle-FV6-10-23-21_DLC,14,1159.0,79,1159,Open-Field-Test\results\Subject 6-P28 vehicle-FV6-10-23-21_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,0,3245.0,173,3245,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,1,519.0,55,519,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,2,1398.0,117,1398,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,3,412.0,41,412,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,4,1686.0,139,1686,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,5,98.0,22,98,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,6,28.0,2,28,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,7,946.0,48,946,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,8,1938.0,136,1938,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,9,271.0,10,271,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,10,1803.0,90,1803,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,11,233.0,39,233,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,12,816.0,72,816,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,13,1227.0,59,1227,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P14 vehicle-EZ7-8-3-2021_DLC,14,3930.0,191,3930,Open-Field-Test\results\Subject 7-P14 vehicle-EZ7-8-3-2021_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,0,2321.0,154,2321,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,1,796.0,81,796,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,2,2585.0,262,2585,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,3,1505.0,102,1505,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,4,872.0,95,872,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,5,1083.0,151,1083,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,6,14.0,2,14,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,7,797.0,23,797,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,8,900.0,66,900,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,9,321.0,8,321,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,10,1347.0,54,1347,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,11,1850.0,174,1850,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,12,930.0,69,930,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,13,1297.0,67,1297,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 7-P28 vehicle-FV7-10-23-21_DLC,14,1801.0,126,1801,Open-Field-Test\results\Subject 7-P28 vehicle-FV7-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,0,1656.0,108,1656,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,1,1199.0,82,1199,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,2,1293.0,145,1293,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,3,960.0,71,960,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,4,1486.0,110,1486,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,5,930.0,128,930,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,6,16.0,2,16,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,7,1364.0,39,1364,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,8,1007.0,89,1007,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,9,245.0,11,245,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,10,2550.0,80,2550,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,11,1058.0,105,1058,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,12,974.0,74,974,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,13,1564.0,57,1564,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 8-P28 vehicle-FV8-10-23-21_DLC,14,2410.0,128,2410,Open-Field-Test\results\Subject 8-P28 vehicle-FV8-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,0,1399.0,111,1399,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,1,1483.0,99,1483,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,2,2029.0,216,2029,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,3,1510.0,85,1510,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,4,728.0,75,728,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,5,1756.0,155,1756,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,6,59.0,1,59,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,7,999.0,28,999,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,8,931.0,72,931,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,9,260.0,6,260,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,10,1918.0,69,1918,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,11,1701.0,160,1701,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,12,1113.0,85,1113,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,13,795.0,48,795,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
Subject 9-P28 vehicle-FV9-10-23-21_DLC,14,1403.0,92,1403,Open-Field-Test\results\Subject 9-P28 vehicle-FV9-10-23-21_DLC\VAME\hmm-15
